time_index	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered	count
3119	Win	0	1	1	15.4	20.3	68	7.0015	205	677	882
3120	Win	0	1	1	15.7	20	69	6.0032	768	2663	3431
3121	Win	0	1	1	16	19.9	76	6.0032	17	146	163
3122	Win	0	1	1	19.6	24.1	66	19.9995	26	53	79
3123	Win	0	1	1	20.9	25.4	73	23.9994	205	1310	1515
3124	Win	0	1	1	22.3	26.2	72	31.0009	162	361	523
3125	Win	0	1	1	21.4	26.3	44	30.0026	58	495	553
3126	Win	0	1	1	17.1	20.6	50	26.0027	40	71	111
3127	Win	0	1	1	16	18.9	60	12.998	0	96	96
3128	Win	0	0	1	15.3	17.2	41	6.0032	0	4	4
3129	Win	0	0	1	13.2	17.6	65	11.0014	0	9	9
3130	Win	0	0	1	11.6	14.2	62	12.998	3	6	9
3131	Win	0	0	1	18.5	22.2	31	0	40	261	301
3132	Win	0	0	1	19.5	23	71	8.9981	22	89	111
3133	Win	0	0	1	18.9	21.1	78	11.0014	122	911	1033
3134	Win	0	0	1	16.6	17.6	77	16.9979	13	162	175
3135	Win	0	0	1	16.2	20.1	50	19.9995	1	4	5
3136	Win	0	0	1	15.3	20.2	71	11.0014	0	11	11
3137	Win	0	0	1	18.1	19.1	66	15.0013	9	75	84
3138	Win	0	0	1	23.7	26.2	64	16.9979	5	388	393
3139	Win	0	0	1	22.4	26.2	71	30.0026	5	10	15
3140	Win	0	0	1	24	28.1	70	26.0027	80	121	201
3141	Win	0	1	2	24.9	29.5	47	26.0027	1	43	44
3142	Win	0	1	2	22.9	26.6	18	16.9979	1	25	26
3143	Win	0	1	2	23.9	25.8	85	19.0012	3	51	54
3144	Win	0	1	2	23.9	27.3	33	22.0028	176	448	624
3145	Win	0	1	2	24.8	27.8	42	26.0027	5	124	129
3146	Win	0	1	3	25.1	28.8	73	22.0028	1394	6203	7597
3147	Win	0	1	2	24.1	28.5	33	19.0012	1	3	4
3149	Win	0	1	1	18	20.6	56	12.998	1	48	49
3150	Win	0	1	1	16.3	21	39	11.0014	17	42	59
3151	Win	0	1	1	18.9	23.7	78	6.0032	11	128	139
3152	Win	0	1	1	19.6	22.3	68	16.9979	567	1754	2321
3153	Win	0	1	1	22	26.2	66	19.0012	160	421	581
3154	Win	0	1	1	19.8	23.4	37	27.9993	50	255	305
3155	Win	0	1	2	20.5	24.3	55	22.0028	140	1804	1944
3156	Win	0	1	1	20.5	23.7	55	22.0028	7	11	18
3157	Win	0	1	1	16.6	19.2	32	0	0	4	4
3158	Win	0	1	2	15.3	19.7	46	0	17	34	51
3159	Win	0	1	1	14.6	17	69	7.0015	19	48	67
3160	Win	0	1	2	22.1	27.9	68	8.9981	78	169	247
3161	Win	0	1	1	23	24.6	70	12.998	5	113	118
3162	Win	0	1	1	19.6	21.3	62	12.998	91	1596	1687
3163	Win	0	1	1	18.3	20.4	56	16.9979	66	205	271
3164	Win	0	1	1	19.4	22.3	64	12.998	4	38	42
3165	Win	0	1	1	18.4	22.4	79	15.0013	19	201	220
3166	Win	0	1	2	20.7	23.1	36	11.0014	0	8	8
3167	Win	0	1	2	25.2	29.5	41	19.9995	396	2293	2689
3168	Win	0	1	2	23.9	26.1	74	22.0028	255	1357	1612
3169	Win	0	1	2	21.3	24.6	35	22.0028	9	125	134
3170	Win	0	1	2	22.4	25.5	45	16.9979	77	280	357
3171	Win	0	1	2	20.4	23	18	12.998	118	222	340
3172	Win	0	1	2	24.1	27	55	0	5	36	41
3173	Win	0	1	2	23.2	25.3	68	0	0	1	1
3174	Win	0	1	3	21.4	24.2	30	11.0014	0	8	8
3175	Win	0	1	1	26.6	30.4	58	16.9979	79	327	406
3176	Win	0	1	3	25.4	29.7	79	23.9994	940	2021	2961
3177	Win	0	1	1	21.3	25.2	48	6.0032	89	180	269
3178	Win	0	1	1	19.5	23.6	46	7.0015	4	11	15
3179	Win	0	1	1	14.3	15.8	62	8.9981	3	32	35
3180	Win	0	1	3	14.9	16.7	56	12.998	424	1346	1770
3181	Win	0	1	2	14.3	18.4	70	11.0014	48	212	260
3182	Win	0	1	2	15.2	20.9	46	11.0014	1	36	37
3184	Win	0	1	2	16.5	18.1	69	11.0014	297	707	1004
3185	Win	0	1	2	14.4	15.8	70	16.9979	28	88	116
3186	Win	0	1	1	13.5	16.6	82	11.0014	1	8	9
3187	Win	0	1	2	10.4	12.8	69	8.9981	152	287	439
3188	Win	0	1	1	15.2	19	56	7.0015	60	93	153
3189	Win	0	1	1	17.7	21.1	66	27.9993	7	125	132
3190	Win	0	1	1	14.7	17.1	51	23.9994	53	159	212
3191	Win	0	1	1	15	16.7	91	23.9994	161	279	440
3192	Win	0	1	2	14.4	17.2	67	32.9975	306	512	818
3193	Win	0	1	1	15.5	20	75	22.0028	98	1948	2046
3194	Win	0	1	2	14.8	17.9	53	27.9993	8	71	79
3195	Win	0	0	2	13.2	14.9	60	16.9979	25	52	77
3196	Win	0	0	2	13.8	17.2	15	19.9995	131	277	408
3197	Win	0	0	1	13.1	17.8	55	26.0027	1	21	22
3198	Win	0	0	1	11.5	14.8	75	8.9981	23	134	157
3199	Win	0	0	1	11.7	15	42	7.0015	9	45	54
3200	Win	0	0	1	11.1	12.9	56	8.9981	21	104	125
3201	Win	0	0	1	17.4	19.7	64	15.0013	267	662	929
3202	Win	0	0	1	14.2	18.3	53	15.0013	148	411	559
3203	Win	0	0	1	15.6	17.6	38	22.0028	411	1555	1966
3204	Win	0	0	1	16	20.5	61	12.998	50	137	187
3205	Win	0	0	1	12.6	16	74	23.9994	4	471	475
3206	Win	0	0	2	12.6	13.7	30	11.0014	70	836	906
3207	Win	0	1	2	12.3	14.4	52	12.998	2	25	27
3208	Win	0	1	2	11.5	15.1	61	11.0014	0	2	2
3209	Win	0	1	2	12	12.8	56	19.0012	2	30	32
3210	Win	0	1	2	12.4	14.7	61	19.0012	0	8	8
3211	Win	0	1	1	15.6	16.4	52	16.9979	44	292	336
3212	Win	0	1	1	13.3	16.8	70	15.0013	80	335	415
3213	Win	0	1	1	12.4	14.5	50	19.0012	25	236	261
3214	Win	0	1	1	10.8	14.9	36	12.998	38	335	373
3215	Win	0	1	1	8.6	11.7	61	6.0032	5	26	31
3216	Win	0	1	2	9.6	13.7	60	12.998	5	16	21
3217	Win	0	1	1	13.1	15.2	41	12.998	107	644	751
3218	Win	0	1	1	14	17.9	54	8.9981	8	26	34
3219	Win	0	1	1	13.6	17.6	52	16.9979	2	21	23
3220	Win	0	1	1	13.2	15.9	46	19.9995	10	24	34
3221	Win	0	1	1	11.1	14.8	56	15.0013	7	20	27
3222	Win	0	1	2	11.6	15.3	85	16.9979	80	187	267
3223	Win	0	1	2	11.1	14.8	82	16.9979	69	1553	1622
3224	Win	0	1	2	9.7	11.2	52	22.0028	45	78	123
3225	Win	0	1	2	11.2	14.7	21	19.0012	242	498	740
3226	Win	0	1	2	10.8	15.2	46	19.0012	144	220	364
3227	Win	0	1	2	12.8	15.5	49	16.9979	22	46	68
3228	Win	0	1	2	13.8	16.3	55	19.9995	6	65	71
3229	Win	0	1	2	14.1	17.6	57	23.9994	200	666	866
3230	Win	0	1	2	13.3	15.7	39	19.9995	139	443	582
3231	Win	0	1	3	13	16.9	48	23.9994	2	24	26
3232	Win	0	1	1	10.9	14.3	43	15.0013	3	22	25
3233	Win	0	1	1	12.3	16.8	36	23.9994	38	208	246
3234	Win	0	1	1	18.5	22.1	78	27.9993	2	37	39
3235	Win	0	1	1	14.6	18.4	40	23.9994	118	247	365
3236	Win	0	1	1	14.2	17.8	64	26.0027	1284	2578	3862
3237	Win	0	1	1	14.8	17.6	29	23.9994	93	222	315
3238	Win	0	1	1	13	14.8	80	16.9979	270	765	1035
3239	Win	0	1	1	13.9	16.3	29	27.9993	264	853	1117
3240	Win	0	1	1	19.2	23.5	85	15.0013	70	858	928
3241	Win	0	1	1	19.3	23.3	24	11.0014	58	165	223
3242	Win	0	1	1	12.1	15.4	49	6.0032	184	347	531
3243	Win	0	1	1	14.4	17.4	60	8.9981	75	144	219
3244	Win	0	0	1	13.1	16.8	20	6.0032	1	11	12
3245	Win	0	0	1	12.8	15.3	67	0	13	46	59
3247	Win	0	0	1	13.7	16.5	41	0	29	262	291
3248	Win	0	0	1	14.3	18.7	54	12.998	0	1	1
3249	Win	0	0	1	16.3	20.4	50	0	127	274	401
3250	Win	0	0	1	15.8	20.1	36	7.0015	140	1159	1299
3251	Win	0	0	1	20.1	23.7	53	0	73	446	519
3252	Win	0	0	1	21.9	25.5	38	0	37	113	150
3253	Win	0	0	1	13.3	16.9	81	6.0032	5	8	13
3254	Win	0	0	1	13.1	15.6	51	6.0032	0	9	9
3255	Win	0	0	1	11.8	14.9	60	6.0032	105	628	733
3256	Win	0	0	1	22.4	24.7	64	15.0013	1456	6599	8055
3257	Win	0	0	1	21.6	24.3	45	11.0014	1357	2472	3829
3258	Win	0	0	1	18	19.8	46	11.0014	1	8	9
3259	Win	0	0	1	17.9	20.3	27	15.0013	1	6	7
3260	Win	1	0	1	17	20.2	20	7.0015	44	92	136
3261	Win	1	0	1	15.3	17.5	44	8.9981	0	1	1
3262	Win	1	0	1	14.9	17	49	0	30	77	107
3263	Win	1	0	1	19.5	23	54	11.0014	0	47	47
3264	Win	1	0	1	25.1	30.4	86	19.0012	269	474	743
3265	Win	1	0	1	24	28.9	61	11.0014	15	59	74
3266	Win	1	0	1	23	25.4	42	19.0012	280	471	751
3267	Win	1	0	1	21.6	26.1	67	19.0012	105	158	263
3268	Win	1	0	2	21.8	25.2	49	15.0013	0	3	3
3270	Win	0	1	1	12.1	15.5	71	16.9979	134	250	384
3271	Win	0	1	1	14.3	18.7	58	16.9979	136	297	433
3272	Win	0	1	1	17.4	21.2	68	19.9995	61	277	338
3273	Win	0	1	1	15	15.2	41	19.9995	179	1449	1628
3274	Win	0	1	1	12.1	16.2	41	23.9994	12	446	458
3275	Win	0	1	1	13.6	16.9	42	23.9994	1	15	16
3276	Win	0	1	1	11.8	15.2	74	19.9995	6	41	47
3277	Win	0	1	1	10.9	13.8	72	12.998	6	13	19
3278	Win	0	1	1	13.5	17.5	62	26.0027	334	723	1057
3279	Win	0	1	1	14.3	17.1	45	8.9981	3	11	14
3280	Win	0	1	1	14.7	17.9	35	19.0012	16	32	48
3281	Win	0	1	1	13.9	16.7	39	11.0014	10	15	25
3282	Win	0	1	1	12.3	15.6	71	11.0014	47	138	185
3283	Win	0	1	1	9.1	11.3	53	8.9981	2	24	26
3284	Win	0	1	2	10.9	12.7	54	0	241	664	905
3285	Win	0	1	2	14.1	17.1	54	7.0015	76	376	452
3286	Win	0	1	2	15.2	17.2	13	11.0014	417	840	1257
3287	Win	0	1	2	14.3	16.3	55	12.998	449	2988	3437
3288	Win	0	1	1	14.4	18.1	70	7.0015	35	281	316
3289	Win	0	1	2	13	18.1	65	7.0015	9	134	143
3290	Win	0	1	2	12.9	15.9	60	8.9981	8	16	24
3291	Win	0	1	1	12.5	16.4	64	12.998	535	1042	1577
3292	Win	0	1	1	16	17.9	70	12.998	52	167	219
3293	Win	0	1	1	14.3	17.9	47	12.998	14	309	323
3294	Win	0	1	1	14.6	19.2	70	15.0013	134	256	390
3295	Win	0	0	1	11.4	14	69	12.998	13	65	78
3296	Win	0	0	1	9.7	13.8	29	12.998	0	6	6
3297	Win	0	0	1	8	8.9	78	15.0013	8	42	50
3298	Win	0	0	1	14.5	18	55	16.9979	36	76	112
3299	Win	0	0	1	17.3	20.5	75	16.9979	19	189	208
3300	Win	0	0	1	15.9	18	88	12.998	1	64	65
3301	Win	0	0	1	15.3	18.2	58	19.9995	5	14	19
3302	Win	0	0	1	16	18.8	44	15.0013	421	767	1188
3303	Win	0	0	2	11.6	15.1	88	7.0015	705	1770	2475
3304	Win	0	0	1	13.4	17	50	12.998	22	288	310
3305	Win	0	0	2	12.3	16.3	39	11.0014	7	32	39
3306	Win	0	0	2	13.1	15.7	93	12.998	10	32	42
3307	Win	0	0	1	12.1	18.1	70	16.9979	0	2	2
3308	Win	0	0	1	16.2	20.9	51	22.0028	75	200	275
3309	Win	0	0	1	17.6	21.8	59	19.0012	32	179	211
3310	Win	0	0	2	15	19.7	45	16.9979	4	10	14
3311	Win	0	0	1	13.8	16.7	76	15.0013	48	104	152
3312	Win	0	1	2	13.4	15.9	45	15.0013	132	651	783
3313	Win	0	1	2	14.7	18.6	60	16.9979	889	1760	2649
3314	Win	0	1	2	16	18.4	21	16.9979	0	3	3
3315	Win	0	1	2	16.3	20.2	34	16.9979	3	107	110
3316	Win	0	1	2	15.5	18.3	47	15.0013	27	1162	1189
3317	Win	0	0	1	9.2	11.6	39	0	49	75	124
3318	Win	0	0	2	12	14.4	69	0	15	26	41
3319	Win	0	0	1	9.7	12.1	63	6.0032	4	12	16
3320	Win	0	0	2	10.4	15.2	49	8.9981	0	3	3
3321	Win	0	0	2	10.7	14	58	8.9981	10	82	92
3322	Win	0	0	2	10.2	13.1	41	16.9979	14	119	133
3323	Win	0	0	2	10.8	14	25	11.0014	69	158	227
3324	Win	0	0	2	15.8	19.8	71	7.0015	1	2	3
3325	Win	0	0	2	14.3	18.4	38	0	110	248	358
3326	Win	0	0	2	12.2	14.6	18	0	56	170	226
3327	Win	0	0	1	12.8	15.6	49	0	83	144	227
3328	Win	0	0	2	12.4	14.8	50	0	1	3	4
3329	Win	0	0	2	11.4	13.7	46	0	13	30	43
3330	Win	0	0	1	17.8	21.2	58	15.0013	453	740	1193
3331	Win	0	0	3	15.1	18.6	32	12.998	173	354	527
3332	Win	0	1	2	16.8	20.1	82	11.0014	2	9	11
3333	Win	0	1	1	18.2	22.2	59	11.0014	4	11	15
3334	Win	0	1	1	13.5	18.3	63	6.0032	30	52	82
3335	Win	0	1	2	13.3	15.6	45	0	2	9	11
3336	Win	0	1	1	16.8	18.3	37	6.0032	3	9	12
3337	Win	0	1	1	18.1	20.3	78	8.9981	33	169	202
3338	Win	0	1	1	24.8	29	18	6.0032	13	38	51
3339	Win	0	1	1	24.7	27.3	60	0	31	125	156
3340	Win	0	1	1	24.7	29.9	57	0	11	39	50
3341	Win	0	1	1	22.4	24	62	7.0015	1273	8345	9618
3342	Win	0	1	1	20.5	24.8	62	6.0032	19	88	107
3343	Win	0	1	1	19.1	22.5	39	7.0015	39	207	246
3344	Win	0	1	2	17.6	22.7	46	8.9981	25	68	93
3345	Win	0	1	1	22.4	25.6	72	19.0012	20	41	61
3346	Win	0	1	1	19.5	22.5	62	15.0013	3	7	10
3347	Win	0	1	1	19.5	22.6	27	15.0013	106	1594	1700
3348	Win	0	1	2	19.2	21.6	63	15.0013	956	3120	4076
3349	Win	0	1	2	21.6	25.1	42	16.9979	56	238	294
3350	Win	0	1	2	19.9	21.4	73	19.9995	48	238	286
3351	Win	0	1	1	20.7	25.1	50	16.9979	75	174	249
3352	Win	0	1	1	21.1	25.4	50	19.0012	0	2	2
3353	Win	0	1	2	17.9	22.3	67	15.0013	58	545	603
3354	Win	0	1	1	13.6	17.1	91	26.0027	21	40	61
3355	Win	0	1	1	10.1	12.1	52	19.0012	72	384	456
3356	Win	0	1	1	11.3	16.2	90	12.998	0	1	1
3357	Win	0	1	1	10.4	12.9	58	19.9995	1	3	4
3358	Win	0	1	1	7.7	10.3	32	12.998	207	948	1155
3359	Win	0	1	1	10.8	12.3	39	11.0014	10	108	118
3360	Win	0	1	1	11.4	15.7	82	11.0014	405	2789	3194
3361	Win	0	1	1	9.1	12.6	86	7.0015	3	19	22
3362	Win	0	1	2	9.9	12.9	82	12.998	0	2	2
3363	Win	0	1	1	10.3	12.7	82	7.0015	1	7	8
3364	Win	0	1	2	14.3	17.8	45	8.9981	44	461	505
3365	Win	0	1	2	14.7	19	50	8.9981	7	41	48
3366	Win	0	1	2	13.4	15.6	66	11.0014	18	156	174
3367	Win	0	1	2	14.2	17.4	80	0	4297	9092	13389
3368	Win	0	1	2	15.5	18.4	71	7.0015	4	122	126
3369	Win	0	1	2	16.2	18.6	71	6.0032	43	94	137
3370	Win	0	0	2	14.5	18.2	41	6.0032	8	16	24
3371	Win	0	0	2	17.7	19.8	20	7.0015	113	243	356
3372	Win	0	0	2	17.2	20.2	22	15.0013	2230	14977	17207
3373	Win	0	0	1	16.6	19.5	61	0	74	329	403
3374	Win	0	0	2	17	20.8	79	7.0015	2	12	14
3375	Win	0	0	2	17.3	20.1	60	7.0015	13	120	133
3376	Win	0	0	3	15.4	18.8	80	7.0015	38	62	100
3377	Win	0	0	2	14.5	18.7	70	19.0012	3	18	21
3378	Win	0	0	3	15.7	19.1	69	11.0014	14	72	86
3379	Win	0	0	3	15.1	18.1	44	6.0032	136	549	685
3380	Win	0	0	3	15.7	18.3	78	6.0032	1097	3965	5062
3381	Win	0	0	3	14.3	16	62	6.0032	21	44	65
3382	Win	0	0	3	15.9	18.2	59	7.0015	129	547	676
3383	Win	0	1	2	14.7	17.4	56	7.0015	2	3	5
3384	Win	0	1	2	15.8	19.6	67	7.0015	4	8	12
3385	Win	0	1	2	15.9	18.8	54	11.0014	252	406	658
3386	Win	0	1	2	16.2	18.5	65	15.0013	608	1110	1718
3387	Win	0	1	3	16.4	20.8	39	15.0013	404	704	1108
3388	Win	0	1	2	19.9	23.2	65	7.0015	11	18	29
3389	Win	0	1	2	17.3	19.4	34	12.998	233	352	585
3390	Win	0	1	3	18.4	22.1	92	31.0009	154	620	774
3391	Win	0	1	3	13	16.6	56	22.0028	2	3	5
3392	Win	0	1	2	13.6	15.6	71	19.9995	679	1255	1934
3393	Win	0	1	1	12.9	15.8	61	26.0027	85	408	493
3394	Win	0	1	1	14.6	17.2	71	22.0028	23	205	228
3395	Win	0	1	2	13.8	17.1	66	30.0026	62	229	291
3396	Win	0	1	2	15	18.6	51	15.0013	0	31	31
3397	Win	0	1	1	12.3	14.2	44	15.0013	110	603	713
3398	Win	0	1	1	12.8	16.2	54	11.0014	30	61	91
3399	Win	0	1	2	12.7	16.4	41	0	398	2204	2602
3400	Win	0	1	2	11.8	15.1	56	15.0013	17	354	371
3401	Win	0	1	1	11.2	15	76	16.9979	79	188	267
3402	Win	0	1	1	11.9	14.7	85	15.0013	3	37	40
3403	Win	0	1	1	10.3	14.2	51	12.998	35	150	185
3404	Win	0	1	1	12.3	15.7	19	16.9979	338	1188	1526
3405	Win	0	1	1	14.5	17.9	35	16.9979	5	12	17
3406	Win	0	1	1	14.3	17.5	38	12.998	118	569	687
3407	Win	0	1	1	12.4	16	69	0	8	47	55
3408	Win	0	1	1	8.4	11.1	58	6.0032	20	75	95
3409	Win	0	1	1	10.6	15.6	34	0	0	5	5
3410	Win	0	1	1	6.9	10.7	89	7.0015	4	9	13
3411	Win	0	1	1	9.7	12.5	36	12.998	2	11	13
3412	Win	0	1	1	16.5	18.2	43	11.0014	51	92	143
3413	Win	0	1	1	16.6	20	68	12.998	15	56	71
3414	Win	0	1	1	14.3	19.7	57	8.9981	158	500	658
3415	Win	0	0	1	14.7	17	58	0	0	18	18
3416	Win	0	0	2	9.2	11.3	24	6.0032	1	15	16
3417	Win	0	0	2	10.5	14.7	29	6.0032	5	16	21
3418	Win	0	0	1	15.5	19.7	63	6.0032	77	356	433
3419	Win	0	0	1	17.6	22	69	11.0014	2153	8617	10770
3420	Win	0	0	1	16.4	19.6	35	15.0013	2	10	12
3421	Win	0	0	1	14.2	18.4	84	11.0014	15	75	90
3422	Win	0	0	2	15.7	17	59	12.998	70	185	255
3423	Win	0	0	3	12.7	15.4	57	7.0015	165	874	1039
3424	Win	0	0	2	12.1	16.2	41	12.998	4	13	17
3425	Win	0	0	2	14.9	15.9	58	0	3	12	15
3426	Win	0	0	2	15.1	18.2	66	8.9981	4	42	46
3427	Win	0	0	2	13	16.4	81	8.9981	775	2230	3005
3428	Win	0	0	2	16	19.7	78	7.0015	1	154	155
3429	Win	0	0	2	14.6	18.8	16	7.0015	44	358	402
3430	Win	0	0	2	16.3	19	48	7.0015	28	69	97
3431	Win	0	0	2	14.4	16.5	69	0	5	12	17
3432	Win	0	1	2	15.5	17.9	63	7.0015	2	5	7
3433	Win	0	1	2	16.8	19.1	95	7.0015	127	3443	3570
3434	Win	0	1	2	15.9	19.4	44	6.0032	516	1191	1707
3435	Win	0	1	3	17.1	20.9	50	16.9979	4	26	30
3436	Win	0	1	2	17.1	21.1	54	8.9981	1884	6748	8632
3437	Win	0	1	1	17.2	20.9	40	12.998	4	16	20
3438	Win	0	1	1	16.6	19	48	11.0014	44	98	142
3439	Win	0	1	1	15.2	17	45	6.0032	5	78	83
3440	Win	0	1	1	15.9	19.4	55	11.0014	12	63	75
3441	Win	0	1	1	14.5	16.4	85	8.9981	18	48	66
3442	Win	0	1	1	14.8	18.1	66	0	383	1016	1399
3443	Win	0	1	1	15.7	18	77	30.0026	211	346	557
3444	Win	0	1	1	14.7	19	89	26.0027	70	246	316
3445	Win	0	1	1	14.2	18.2	65	15.0013	14	68	82
3446	Win	0	1	1	13.7	19	18	6.0032	37	103	140
3447	Win	0	1	1	10.6	13.7	61	6.0032	3	5	8
3448	Win	0	1	1	10.8	14.9	26	6.0032	6	50	56
3449	Win	0	1	1	9.5	13.4	37	6.0032	5	343	348
3450	Win	0	1	1	17.3	20	56	15.0013	1	12	13
3451	Win	0	1	1	17.7	22.5	92	12.998	212	1759	1971
3452	Win	0	1	1	16.7	20.4	72	23.9994	359	970	1329
3453	Win	0	1	1	15.1	18.1	87	15.0013	78	175	253
3454	Win	0	1	1	13.4	16.7	38	6.0032	1607	2738	4345
